transaction_id,customer_id,product_id,sale_date,quantity,total_price,sales_channel
TRX-a8393028,CUST-0864a575,PROD-bf119923,2023-09-03,4.0,218.92,In-Store_NOISE_tree
TRX-93f2d3c7,CUST-a83f3dfa,PROD-bdd3040b,2023-03-12,2.0,178.4,Online
TRX-d67dde4d,CUST-2097366e_hear,PROD-8f26b7c2,2023-03-04,1.0,233.27,Online
TRX-c3e6e107,CUST-d06fbb4c_author,PROD-83498373,2023-09-17,1.0,13.46,Online
TRX-6a7f08ab,CUST-cf7de18b_federal,PROD-eef29984,2023-03-23,4.0,1251.76,Online
TRX-eafdac5c,CUST-08df1f2a,PROD-adf10b42,2023-05-08,3.0,1117.68,Mobile App
TRX-25a34bf9,CUST-95bf5d71,PROD-9ebf10cb,2023-09-04,1.0,47.34,In-Store
TRX-c31c08cd,CUST-fd41dd61,PROD-df871af7,2023-06-09,2.0_financial,526.3,Mobile App
TRX-43fbf815,CUST-3216d8b2,PROD-bb171422,2023-03-07,2.0,102.42,Mobile App
TRX-e2b5a17c,CUST-bbb1ab85,PROD-2ba0c741,2023-03-01,2.0,712.72_mention,In-Store
TRX-6590f870,CUST-45fb78ea,PROD-67583010,2023-07-29,4.0_NOISE_past,663.28,In-Store
TRX-a801b41e,CUST-e7a9e757,PROD-0fd413f5,2023-10-28,4.0_campaign_NOISE_any,661.16,Online_NOISE_guy
TRX-9f35d423_television,CUST-b2474b1b,PROD-81dbf539,-842,1.0,378.66,site
TRX-1fe74b58,CUST-7d0b8285,PROD-93772a17,2023-04-08,4.0,269.44,In-Store
TRX-bb1501fd,CUST-c50a9f4c,PROD-d6ce3745,Of must everyone.,4.0,1623.92,In-Store
TRX-a652e860_high,CUST-37b629f8_read,PROD-de741906,2023-02-20,2.0,518.64,Mobile App_NOISE_three
TRX-404c6bd2,CUST-19defa06,PROD-33b7d5ed,2023-01-10,1.0,317.5,Online
TRX-c83feaab,CUST-2f375c0e,PROD-94417ec3,2023-04-10,3.0,204.66,Mobile App
TRX-4d803cd0,CUST-a8ecba00_Republican,PROD-bf119923,2023-03-05,4.0_building,218.92,In-Store
TRX-553a6532,CUST-d001100a,PROD-8efd5b0b,-793,1.0,278.88_drug,Online
TRX-bdb61900,CUST-13b460b4,PROD-26037271,2023-04-02,3.0,1450.98,Mobile App
TRX-d8aed923,CUST-624c24c8,PROD-7e8869a4,2023-10-22,2.0,619.48,Online
TRX-9a21c251,CUST-404fa33d,PROD-34b8b606,2023-04-17,3.0,388.65,Online_NOISE_such
TRX-c8373b41,CUST-ef2e4e98,PROD-dacda3d1,2023-05-01,2.0_NOISE_dream,83.6,Mobile App
TRX-861b78aa,CUST-fbe3d7a1,PROD-f86badd4,2023-09-14,1.0,457.45,Mobile App_NOISE_star
TRX-e2a82400,CUST-02db6d9e,PROD-b5a7bd94,2023-12-29,4.0_easy,202.2,Online
TRX-3a4b52ef_raise,,MISSING_DATA_e417d899,,1.0,MISSING_DATA_7321ad5b,In-Store
TRX-09e7cc8b,CUST-82792c17,PROD-01aaa947,2023-02-25,1.0,431.76_professional,Online_NOISE_generation
TRX-80d3fbef,CUST-fcd66723,PROD-d5361c59,667,1.0_far,468.72,In-Store_NOISE_her
TRX-eb579040,CUST-4d48e0fb,PROD-d5306e76,2023-12-27,3.0,915.6,In-Store
TRX-f9bd832c,CUST-084bb744,PROD-93865c6d,2023-11-12,1.0,294.84,In-Store
TRX-503749cc,CUST-b41eb28f,PROD-2a8518e4,2023-06-05,4.0,1680.44,Mobile App
TRX-da08d1f4,CUST-09753e56,PROD-218dca28,2023-12-07,2.0,76.4,Mobile App
TRX-0dca3e3d,CUST-05371886,PROD-7e8869a4,2023-06-03,4.0,1238.96,In-Store
TRX-2ab417dd,CUST-fae2d8b2,safe,-66,1.0,17.05,Mobile App
TRX-32077d6a,CUST-96f77383,PROD-83498373,557,4.0,53.84,Mobile App
TRX-49645af3_role,CUST-f05d5a21,PROD-c2fc02b2,Old condition tax.,2.0_never,974.2,In-Store_NOISE_better
TRX-b31031ad,CUST-361f084e,PROD-2ba0c741,2023-02-20,3.0,1069.08,In-Store
TRX-270a871e,CUST-cb9668f7,,,,nan_value,In-S    
TRX-aad53007,CUST-356cfa5d,PROD-6faa4a51,2023-11-19,2.0,700.88,Mobile App_NOISE_trouble
TRX-d07bd37e,CUST-726c612b,PROD-33b7d5ed,2023-06-29,4.0_along_NOISE_cover,1270.0,Online
TRX-9a437350,CUST-2e02577c,PROD-5fa0ea7d,2023-12-04,2.0_Mr,799.28,Mobile App
TRX-e06b1a1e,CUST-f87e50a2,language,2023-11-17,4.0,1209.84,Mobile App_NOISE_decision
TRX-3e7c8a5e,CUST-548629fd,system,2023-06-18,4.0,1623.92,In-Store
TRX-03      ,CUST-e      ,MISSING_DATA_3e852b36,2023-     ,4.0,MISSING_DATA_7c3a4152,somebody
TRX-42325213,CUST-c568ea27,PROD-4b745662,2023-10-13,3.0,54.39,In-Store
MISSING_DATA_ca856aaa,CUST-cab98403,PROD-5fa26e49,MISSING_DATA_aac8f2fc,,1633.28,MISSING_DATA_bbe1613a
TRX-ae7e712b,CUST-14d7fb33,PROD-1f031ffb,2023-11-27,3.0,299.61,Online
TRX-8db52a0b,CUST-b3aa99fa_across,PROD-db9600bd,-367,1.0,107.84,Mobile App
TRX-83982e0d,CUST-bb8fbd5c,PROD-5edbd8fd,Skill to social any.,2.0,400.4,Online
TRX-30cb4a8a,CUST-65a238e6,PROD-99d0aa4a,2023-07-10,1.0_attorney,181.54,In-Store
TRX-e9447176,CUST-8083f678,PROD-fc92cad8,2023-10-04,3.0,508.02,Mobile App
TRX-94f5ed7f,CUST-8d295481,PROD-f86badd4,2023-10-18,1.0,457.45,In-Store
TRX-565728b9,CUST-81b5eb90,PROD-60ad6de1,2023-07-03,1.0,452.25_water,In-Store
TRX-aa99e370,CUST-0e6b4e27,PROD-b940f17d,535,4.0,821.68,budget
TRX-46a57b19,CUST-c4f3f3b9,PROD-39310186,963,4.0,151   _by,Online
TRX-f1      ,MISSING_DATA_a5b446e6,PROD-2aec3a49,2023-11-12,nan_NOISE_house,424   ,Mobile App
TRX-3960a87e_actually,Travel take drug.,PROD-94417ec3,2023-08-21,1.0_major,68.22_become,In-Store
TRX-b4c614f2,CUST-34e7ba97,PROD-004aea84,2023-04-10,2.0,286.12,Mobile App
TRX-e5a1855e,MISSING_DATA_7508cf39_star,PROD-9      ,2023-     ,4.0,724   ,MISSING_DATA_06b9ea5b
TRX-689548cb,CUST-5ed8397e,PROD-a243c984,738,4.0,1908.04,In-Store
TRX-097380f6_father,CUST-fc218ab8,PROD-fe40d8d3,2023-07-01,1.0_Republican,176.91,In-Store_NOISE_boy
TRX-45b808ed,CUST-f87a57f2,PROD-efff9037,2023-01-21,3.0,441.24,In-Store
TRX-44c45c37,CUST-4248877f,PROD-6c0ac5ae,2023-07-31,1.0,128.13,In-Store
TRX-fa87292a,CUST-2d80bca6,PROD-a06e169f,2023-07-21,3.0_NOISE_lot,1366.71,Mobile App
TRX-c727c598,CUST-4981dc2a,PROD-872b117f,2023-05-13,3.0_knowledge_NOISE_customer,172.86,Online
TRX-8a1f1805,CUST-6      ,PROD-e      ,2023-     ,4.0,,
MISSING_DATA_cfa050f2,CUST-371073ee,PROD-7      ,2023-03-01,4.0,MISSING_DATA_ffd90f0a,Mobile App
TRX-bd9c7808,,hold,2023-08-24,4.0,1209.84,MISSING_DATA_ac0ca7e9
,CUST-fa8c9462,,2023-03-19,4.0,468   ,Online
TRX-99e57fa6,CUST-efcf94e5,PROD-dbc1079e,2023-12-31,4.0_later,1833.88,Online
TRX-b5a6b72a,CUST-d0729ca7,PROD-957c7575,2023-01-29,4.0_itself,1599.76,Online
TRX-1b      ,CUST-7358190d_product,PROD-0e82f79f,2023-10-31,3.0_thought,,In-Store
TRX-cf05abe9,CUST-30900c78,PROD-83498373,2023-11-01,2.0,26.92,Online
TRX-b10b75ee,CUST-3e0e75fc,PROD-df871af7,2023-07-25,2.0,526.3,Mobile App
TRX-498418d6,CUST-64ba9de3,PROD-a1e3cc84,2023-11-25,1.0_why,32.16,Online
TRX-116fa5fb,CUST-07aafff6,you,2023-02-22,2.0,619.62,In-Store
TRX-494cf066,Machine return.,PROD-234181a1,2023-05-17,3.0_NOISE_avoid,498.9,thousand
TRX-784465ad,CUST-b6f92229,PROD-1f27a1de,2023-06-21,2.0,333.64,Mobile App_NOISE_form
TRX-65f8418e,CUST-722cb5aa,PROD-194245bc,2023-07-05,4.0_NOISE_main,187.68_especially,Online
TRX-207fa3b0_window,CUST-3208272d,PROD-874248ca,2023-01-09,3.0,855.93,Mobile App
TRX-db77115e,,PROD-a      ,Down mother way end.,n ,MISSING_DATA_89d1b745,Mobile App
TRX-0ef5e02e,CUST-67fc98bd,PROD-bf119923,2023-10-22,2.0,109.46,Online
TRX-5172daaf,CUST-3dda355c,PROD-1789945f,2023-02-19,3.0_NOISE_international,178.14,Mobile App
TRX-30736326_heavy,CUST-cc377484,PROD-2199b8ed,2023-03-29,1.0,56.14,In-Store
TRX-10261f76,CUST-76f0aad7_up,PROD-db1f16a0,2023-06-03,3.0,1176.42,Online
TRX-8a7a6af7,CUST-866f31bd,PROD-a7e8c7dd,2023-06-05,1.0,475.85,Mobile App
TRX-51b1790d,CUST-614ef631,PROD-6457a4c9,2023-08-26,2.0,429.06,Mobile App
TRX-9dbfe60a,CUST-bc46373c,PROD-a1e3cc84,2023-06-08,2.0,64.32,Mobile App
TRX-174cba5a,CUST-ae077622,PROD-dbc1079e,2023-09-18,3.0,1375.41,Online_NOISE_especially
TRX-96034654,CUST-c39209f3,PROD-e49a73fe,Easy western.,4.0,1328.92,In-Store
TRX-90f61d77,CUST-bbef3b65,PROD-05ea6747,2023-08-13,3.0,1432.47_agent,In-Store
TRX-db8771d0,CUST-124c24a5,MISSING_DATA_60298fc7,69,,MISSING_DATA_d830988e,In-Store
TRX-447a6768,Consider treat.,PROD-a58ea094,2023-09-12,3.0,1222.47,In-Store_NOISE_practice
TRX-e8acb0de_brother,CUST-21c140ea,PROD-bdd3040b,-117,2.0,178.4,In-Store_NOISE_threat
TRX-eae7377b,CUST-004b58e1,PROD-6457a4c9,-367,1.0,214.53,Online
MISSING_DATA_0492ed13,CUST-43c0d748,PROD-bdbc9881,MISSING_DATA_e90c4c93,,682.18,In-Store
TRX-0e61e7f4,CUST-5      ,PROD-8983ddef,2023-05-26,3.0,MISSING_DATA_feca63b5,Mobile App
TRX-a50013f1,CUST-9a4fe69a,or,2023-02-27,1.0,357.37,Online
TRX-23a9d048,CUST-d0bef8f3,PROD-c0150090,2023-10-28,2.0,284.02,Online
,CUST-d7320bb3,PROD-01aaa947,919,4.0,,spring
TRX-f6a2b020_name,CUST-499b395b_while,PROD-e6000f71,2023-10-29,2.0_NOISE_common,513.08_its,Online
TRX-75f9ff51,CUST-3d8d6667,PROD-a243c984,2023-08-05,1.0,477.01,Mobile App_NOISE_doctor
TRX-91cfe740,CUST-151cff0e,PROD-c157202b,2023-07-09,3.0,306.54,Online
TRX-a184d9fc,CUST-d32baf37,PROD-72ca2c78,2023-10-28,2.0,101.24,In-Store
TRX-68b4edd0,CUST-fb04ac50,PROD-6457a4c9,-949,4.0,858.12,Mobile App
TRX-0c1ae60e,CUST-28d3b6f3,PROD-7f8711c4,2023-10-06,1.0,481.98,In-Store
TRX-cd8474b0,CUST-ffa3d5ac,population,2023-09-26,1.0,64.49,In-Store
TRX-6e43b1e7,CUST-5cfb9064,PROD-83498373,2023-06-15,4.0,53.84,Online
TRX-6929e3af,CUST-a5ddc888,PROD-deb84f23,2023-12-18,3.0,920.76,Mobile App
TRX-f6766f0e,CUST-8c74e975,PROD-1b87cd50,-92,1.0,309.64,In-Store
TRX-b3c45812,CUST-111053ae,PROD-3e9a3f5c,2023-04-05,2.0,807.6,Mobile App
TRX-4f05ae00_cold,I just read ago.,PROD-1f27e40e,Read book lawyer.,4.0_NOISE_address,1628.68,Mobile App_NOISE_argue
TRX-7926bf7e,CUST-78cc7657,PROD-94417ec3,2023-09-28,1.0,68.22_remember,Online
TRX-fb5b9d2d,CUST-addee69e,PROD-eda7fcca,2023-11-05,1.0_NOISE_possible,458.28,Mobile App
TRX-64a8dc96,CUST-80240132,PROD-1f27a1de,2023-12-11,4.0,667.28,Mobile App
TRX-a6079bf8,CUST-c0f76e67,pattern,2023-01-31,1.0,99.87,Mobile App
TRX-d97d51d8,CUST-9ba72ee5,PROD-2abcd61c,2023-05-15,1.0,55.62,Online_NOISE_series
TRX-8729553d,CUST-89490b61,PROD-048762fb,-408,2.0,40.18,In-Store
MISSING_DATA_6f875f80,MISSING_DATA_832208d8,PROD-39310186,2023-     ,MISSING_DATA_3da01da8,1133.4,In-Store_NOISE_test
TRX-4aba6843,CUST-4      ,PROD-dacda3d1,2023-     ,1 ,41.8,In-Store
TRX-614935b9,CUST-17259e2b_around,PROD-cfa821be,-328,3.0_NOISE_any,488.22,In-Store
TRX-f5648635,CUST-754570d3,PROD-93581264,2023-07-01,2.0,131.2,Mobile App_NOISE_continue
TRX-30b26a49,CUST-daeee6bc,PROD-29f4cd95,2023-04-13,1.0,281.39,Online
TRX-a21b3b36,CUST-345936b5,PROD-26037271,2023-12-07,3.0,1450.98,Online
TRX-193b5616,CUST-451b3964_sign,PROD-db9600bd,-560,4.0,431.36,cell
TRX-459f1362,CUST-bb293b5a_what,PROD-b2d98f99,2023-11-18,3.0,573.39_away,In-Store
TRX-1531c248,CUST-f83651b0,PROD-2a8518e4,2023-09-26,2.0_challenge_NOISE_friend,840.22,Mobile App
TRX-6823bda2,CUST-652a2803_cause,PROD-874248ca,2023-04-24,2.0,570.62,Mobile App
TRX-fa7ac5e5,CUST-1c8d3e1f,PROD-6bb311f5,2023-01-25,4.0,1174.56,Mobile App
TRX-dc844932_knowledge,Institution option.,MISSING_DATA_8cc1a812,2023-05-06,nan_hour,230.74,Mobile App
MISSING_DATA_ed885e30,MISSING_DATA_2f665952,MISSING_DATA_15578288,MISSING_DATA_d6285e8e,MISSING_DATA_3799488d,169.34,MISSING_DATA_17c6b10d
TRX-288a0ff9,CUST-aaa252e9_section,PROD-206a28be,2023-02-12,2.0,963.4,Mobile App_NOISE_management
TRX-e9339592,MISSING_DATA_b4d290ea,,2023-06-25,3.0,,Mobile App
TRX-fa6277c3_voice,CUST-28922a9b,PROD-60ad6de1,2023-03-24,2.0,904.5,Online
TRX-0adf8c7e,CUST-9a5415b9,PROD-60ad6de1,2023-10-14,2.0,904.5_commercial,Mobile App
TRX-1d35bc96,CUST-c82bd482,PROD-deb84f23,2023-01-04,2.0,613.84,In-Store
TRX-dd480baf,CUST-b72d6fc8,PROD-fc6f675d,-109,4.0,1152.68,Mobile App
TRX-ddc6393c,CUST-c41f5ea5,PROD-54f71b57,Similar cup.,4.0_NOISE_store,1421.96,Online
TRX-26a372b6,CUST-cddf9dfd,PROD-60ad6de1,2023-12-14,1.0,452.25,In-Store
TRX-3520932d,CUST-eb83a170,PROD-f86badd4,2023-07-06,2.0,914.9,In-Store
TRX-92b0f180,CUST-18a78273_design,PROD-9f6cd8f7,2023-12-22,2.0,574.72,In-Store
TRX-33227f26,CUST-f1004628,PROD-0585c652,2023-08-03,4.0,1633.08,Online
TRX-1f781e59,MISSING_DATA_01546dd8,MISSING_DATA_354056fd,,1 ,,Onl   
TRX-555dcbaa,CUST-e04d24ba,PROD-3e9a3f5c,2023-10-10,1.0,403.8,In-Store
TRX-fedee5da,CUST-35217715,PROD-a243c984,2023-05-01,3.0_mouth,1431.03_owner,In-Store_NOISE_home
,CUST-0      ,PROD-e49a73fe,MISSING_DATA_77612150,,MISSING_DATA_a1314ee3,In-Store
TRX-f9957e90_himself,CUST-29f876eb,PROD-9caba23d,2023-07-16,2.0_NOISE_trouble,362.22,Online
TRX-635aa415_protect,CUST-2746cda7,PROD-206a28be,2023-02-17,3.0,1445.1,Online
TRX-65af3d61,nan_series,PROD-94ecd274,691,1.0,,In-Store
TRX-d8fe58a6,CUST-ae03cc7c,PROD-c2fc02b2,2023-11-26,1.0_NOISE_main,487.1,Online
TRX-b0320440,CUST-933a89fb,PROD-a238a58e,2023-02-10,1.0,81.0,Online
TRX-01e3f798,CUST-3aa8c7b8,PROD-91e8e92e,2023-02-03,2.0_NOISE_ago,749.32_offer,In-Store
TRX-18e24a28,CUST-61c62cdc,PROD-c1ca4f49,2023-07-16,3.0,1169.46_movement,Online
TRX-c5fc876a,CUST-63a4a672,PROD-db9600bd,-706,3.0_NOISE_today,323.52,In-Store
TRX-56000923,CUST-5c09aeb4,PROD-57973c15,2023-08-09,1.0,132.62,Mobile App
TRX-b9417981,CUST-a2abda28,PROD-0e82f79f,2023-11-11,4.0,760.84,In-Store
TRX-0b9e534f,CUST-7d89e89a,PROD-9bf90ac3,2023-04-14,3.0,1491.99,Online
TRX-1967e52d,CUST-d84e0c64,PROD-5edbd8fd,2023-09-03,2.0_NOISE_structure,400.4,In-Store
TRX-22e0588a,CUST-b2b726b2,PROD-30ced930,2023-04-19,1.0,422.59,Online
TRX-49653e8a,CUST-a6e4db13_minute,PROD-b8112728,2023-11-10,3.0,98.28_write,Mobile App
TRX-f5a9e43e,CUST-737c65d5,PROD-1f27e40e,2023-08-31,4.0,1628.68,Mobile App_NOISE_according
TRX-607a7688,CUST-0e2642f6_eat,PROD-2a8518e4,2023-01-08,1.0,420.11,Mobile App
TRX-6667e6c7,CUST-012643bf_window,PROD-efff9037,2023-04-22,4.0,588.32,Online
TRX-74067534,CUST-aa88d739,PROD-29be8f62,675,2.0,417.1,Mobile App
TRX-519bf187,CUST-e1e8a0f5,PROD-e5586dc8,2023-06-03,1.0,57.86,Online
TRX-6786f53d,CUST-890abc23,PROD-6d83a8a5,2023-12-13,1.0,416.29,Mobile App
TRX-9864339d,CUST-769366d7,PROD-0585c652,2023-01-03,3.0,1224.81,In-Store
TRX-fb19373f_some,CUST-975e15d4,PROD-206a28be,2023-07-11,2.0_white,963.4,In-Store
TRX-6e8b181b,CUST-607b52bf,PROD-7a9554af,-589,3.0,93.45,Mobile App
TRX-de6439b5,CUST-fe163d2d,PROD-05ea6747,2023-08-04,1.0,477.49,Online
TRX-6501463c,CUST-e7e10baf,PROD-7a7cee61,2023-03-31,4.0,1247.08,In-Store
TRX-d9febfe8,CUST-1e652102,PROD-a9a7608e,2023-06-02,4.0,1209.84,In-Store
,CUST-f3c7acba,,2023-     ,3 ,,
TRX-4636a57c,CUST-a1506d73,PROD-6d83a8a5,5,2.0_NOISE_rate,832.58,Online
TRX-3066b58e,CUST-ea3ddb49,PROD-f9a58074,2023-02-18,3.0,441.51,Online
MISSING_DATA_26d31208,,MISSING_DATA_7b075535,MISSING_DATA_5d74271c,1.0,55  ,Online
TRX-4832067e,CUST-ec883735,PROD-c313123f,Their election.,3.0,1465.62,Mobile App
TRX-d611e824,CUST-88d6d8bf,way,2023-04-23,3.0,1452.33,Mobile App
TRX-062b7c38,CUST-df727750,PROD-295c1f77,Ground that later.,3.0,1319.88_agent,Online
TRX-58728eba,CUST-9c501b10,PROD-f877972f,2023-10-11,3.0,967.02_degree,Mobile App
TRX-6c0510d9,CUST-78370d6a,PROD-e5586dc8,2023-05-02,3.0,173.58,Online
TRX-d3eee283,CUST-935a6f92,PROD-94417ec3,-118,2.0_pay,136.44,Online
TRX-d3bdeade,CUST-f801b918,PROD-ebf8a1ae,2023-12-20,3.0,451.23,In-Store
TRX-918a15b9,CUST-f6f2372f,PROD-3a722d58,2023-03-30,4.0,1394.24,Online
TRX-aeaa9d6f,CUST-44aec232,PROD-689f460b,-189,3.0,745.5,Online
TRX-0e5509b0_establish,CUST-822c72aa,PROD-0fd413f5,428,3.0,495.87,Online
TRX-92c3501f,CUST-bcb25b1b,PROD-ef9b7568,2023-10-13,1.0,483.16,Mobile App
TRX-42a6fa89,,sister,2023-05-21,MISSING_DATA_e9991ffe,100   ,MISSING_DATA_f29f934e_NOISE_create
TRX-5819e65e,CUST-a67083f3,PROD-d660ca49,2023-02-19,3.0,794.64_just,Online_NOISE_usually
TRX-be5d402c,CUST-a3e931a7,PROD-de741906,2023-08-23,3.0,777.96,In-Store
TRX-926a2337,,PROD-9      ,-299,nan_approach,67.36,Online
TRX-8cf1ad0f,CUST-7198bd4e,PROD-c994412b,2023-08-09,4.0,359.36,Online
TRX-e1900014,CUST-b3b22c2c,PROD-e6000f71,2023-02-10,3.0,769.62,Online
TRX-a2f4e91a,CUST-f2771245,real,Society town whole.,,MISSING_DATA_90ce461d,Mobile App_NOISE_model
TRX-9e      ,CUST-e      ,,2023-10-06,3 _summer,MISSING_DATA_4da197cb,Onl   
TRX-491c9c27,CUST-59c5b610,PROD-8ed7a88e,2023-06-02,2.0,928.12,Online
TRX-1b24b3ab,CUST-8b4537b2,PROD-6c0ac5ae,2023-11-03,2.0,256.26,In-Store
TRX-6d1e126b,CUST-a      ,onto,2023-03-10,2.0,954.98,In-Store
TRX-05d68790,CUST-44a29bac,PROD-8983ddef,2023-08-02,2.0,189.74,In-Store
,CUST-24913623_more,PROD-6      ,,1.0,128.13,In-S    
TRX-7729b788,CUST-2e4980c3,PROD-dbe6af82,2023-08-22,2.0,742.3_him,In-Store
TRX-57c3927c,CUST-6abbd1ae,PROD-8f2c2edb,2023-12-29,2.0,861.2,In-Store
TRX-b38b3b30,CUST-d74161a5,PROD-20ed20c7,2023-11-26,3.0,1118.94,Online_NOISE_system
TRX-f944bed4,CUST-399d7e29,PROD-c0150090,2023-07-19,4.0,568.04_four,In-Store
TRX-2dbcb940,CUST-3c72eed7,PROD-711b7e17,2023-12-09,1.0,285.03,In-Store_NOISE_guess
TRX-32dc5e27_officer,CUST-e5b27e64,PROD-99d0aa4a,2023-02-16,4.0,726.16,Mobile App
TRX-4fec17f7,CUST-255251bf,PROD-5edbd8fd,2023-03-18,3.0,600.6,Online
TRX-818ee742_strong,CUST-750478d3,PROD-d5361c59,2023-04-10,1.0,468.72,In-Store
TRX-3032fd12,CUST-78680c2e,PROD-162255cc,2023-07-11,4.0,1891.76,Online
TRX-be7d1797,CUST-62fc183c,PROD-194245bc,2023-12-11,2.0,93.84,Mobile App
TRX-9ef6ecca,CUST-db7a9a75,PROD-b940f17d,2023-07-14,3.0,616.26,Mobile App
TRX-91e89091,CUST-392f4734,PROD-81dbf539,Region forward.,2.0_NOISE_my,757.32,Online
TRX-4ee4f888,CUST-26643fc3,PROD-c994412b,2023-09-03,3.0,269.52,In-Store
TRX-aa8c7814,CUST-a104b5be,PROD-7656979d,2023-07-23,3.0,359.67,Mobile App_NOISE_approach
TRX-e6a1b4c6,CUST-2bb8ab14,support,2023-04-21,2.0,639.2,Online
TRX-4e1bcfe2_charge,CUST-8624f6fd,PROD-29be8f62,2023-10-24,2.0,417.1,In-Store
MISSING_DATA_48807660,,PROD-9      ,2023-     ,2 _NOISE_court,MISSING_DATA_2c992ea7,In-Store
TRX-70bbaac2,CUST-dfc6f409,PROD-9caba23d,2023-06-08,4.0,724.44,Mobile App_NOISE_add
TRX-03e32c2a,CUST-6a086a1e,PROD-b75bd875,2023-06-11,2.0,344.28,Mobile App
TRX-3e80fd78,CUST-6d908ccc,PROD-2abcd61c,2023-05-13,1.0,55.62,In-Store
TRX-3052981e,CUST-4ea35cfd,PROD-29be8f62,2023-03-02,2.0,417.1,In-Store
TRX-9042ccb6,CUST-6c9f315b,PROD-29f4cd95,2023-04-23,2.0,562.78,In-Store
TRX-f5345c3a,CUST-5b1e559f,PROD-0585c652,2023-08-22,3.0,1224.81,Online
TRX-304c1d33,CUST-5726bb99,PROD-b0febf5c,2023-12-05,2.0,709.58,Mobile App
TRX-b3a89777,Property fact radio.,PROD-b5a7bd94,2023-02-26,4.0_thing,202.2,Online
TRX-46f29e02,CUST-8d7e5571,PROD-f6575c31,2023-07-20,4.0,683.16,Online
TRX-2e543435,CUST-d      ,PROD-b940f17d,2023-10-29,MISSING_DATA_0e0047e2,410   ,Mobil     
TRX-f5c1ce5e,CUST-fc536ab7,PROD-6bb311f5,2023-04-07,1.0,293.64_century,Mobile App
TRX-42      ,MISSING_DATA_ac3ceddc,MISSING_DATA_003ef093,Issue arrive word.,2.0,MISSING_DATA_f3462436,
n ,,,2023-09-11,n _NOISE_into,MISSING_DATA_abf7bc6e,In-S    _NOISE_fly
TRX-06ac10c8,CUST-d0a31868,PROD-048762fb,2023-08-25,2.0,40.18,Online_NOISE_senior
TRX-d3805a79,CUST-b32680da,PROD-4ebd2705,2023-05-16,1.0,297.51,Online
TRX-981038ea,CUST-aa5293db,PROD-dc20bad9,2023-04-07,1.0_NOISE_ground,327.37_news,In-Store
TRX-bccf6cbe,CUST-81c32e10,PROD-8e56bce7,2023-05-13,2.0,400.9,In-Store
TRX-9de0bf00,CUST-7be62380,PROD-2aec3a49,2023-05-06,1.0,106.03,Online
TRX-198cac21,CUST-5b6474d7_usually,PROD-9d32883e,2023-02-19,3.0,385.83_certain,Mobile App
TRX-8d3263d4,CUST-87599cb8_white,PROD-d4460bd4,2023-11-02,,153   ,MISSING_DATA_0911f164
TRX-bfd17147,CUST-a998a768,PROD-f9a58074,2023-06-22,,441.51_white,Mobile App
TRX-3649ce46,CUST-17267e7d,PROD-a243c984,2023-07-22,1.0,477.01,In-Store
TRX-de4cf9de,CUST-415666c6,PROD-3      ,MISSING_DATA_d7bc964b,4.0,,Online
MISSING_DATA_d1e076d5_choice,MISSING_DATA_9fe7e5e9,PROD-67583010,2023-05-10,n ,497.46,Online
TRX-2e5d6c22,CUST-9b51fdb9,PROD-dacda3d1,2023-07-28,3.0,125.4_carry,Online
TRX-0919f8c6,CUST-9203b72a_particularly,PROD-326247d4,640,2.0,635.34,Mobile App
TRX-c28d1057,CUST-3da15ed6,PROD-bdbc9881,2023-01-24,4.0,1364.36,In-Store
TRX-d2a34c58,CUST-8f882784,PROD-194245bc,2023-04-16,4.0_in,187.68,Mobile App
TRX-096bf72c,CUST-e1fd3304,instead,2023-03-18,4.0,204.84,Online
TRX-028da90e,CUST-04eb4f23,PROD-1f27a1de,889,1.0,166.82,Online
TRX-acb46de4,CUST-ab966786,PROD-dacda3d1,2023-04-13,4.0,167.2_data,Mobile App
TRX-821e9fb6,CUST-15d94b6a,PROD-c157202b,2023-09-24,4.0,408.72,Online_NOISE_moment
,,MISSING_DATA_84336043,2023-     ,1 ,nan_writer,Online
TRX-c932c460,CUST-cc0512ef,PROD-a58ea094,2023-03-19,1.0,407.49,Mobile App
TRX-2f64ea7a,CUST-c58cf9f8_data,suffer,2023-11-26,3.0,384.39,Mobile App
TRX-08bb43c8,Operation region.,PROD-eda7fcca,2023-09-18,2.0,916.56,In-Store
TRX-9fd401fb,CUST-f484f718,PROD-295c1f77,2023-06-20,3.0,1319.88,Mobile App
TRX-d412214e,CUST-424e217d,PROD-bf4bf62e,2023-10-26,4.0,1278.4,Online
TRX-026b140f,Kind firm water in.,PROD-54f71b57,Put adult tell.,2.0,710.98,Mobile App_NOISE_stand
TRX-60a4424d,CUST-f5195082,PROD-cfa821be,2023-05-30,3.0_especially,488.22,Online
TRX-d78fd4d9,CUST-f6b90777,PROD-fda1424b,2023-07-08,3.0,883.62,Online
TRX-b9      ,,PROD-d9ce9bf6,2023-11-18,,132.15,In-Store_NOISE_audience
TRX-46d9dcc2,CUST-b547e9d8,PROD-98007429,2023-04-22,3.0,149.58,Online
TRX-969cf899_do,CUST-fd786eb7_consider,PROD-df7ac06d,2023-04-10,3.0,274.35,In-Store
,CUST-4      ,,MISSING_DATA_5f08d0d7,3 ,,
TRX-237937e8,CUST-f7139d24,PROD-da582398,2023-07-28,2.0_article,222.56_home,Online
